Trade number,Instrument,Account,Strategy,Market pos.,Qty,Entry price,Exit price,Entry time,Exit time,Entry name,Exit name,Profit,Cum. net profit,Commission,Clearing Fee,Exchange Fee,IP Fee,NFA Fee,MAE,MFE,ETD,Bars,
16,MNQ DEC25,Backtest,FluxTrade_AverageBounce,Long,1,23680.50,23711.25,8/29/2025 10:18:00 AM,8/29/2025 10:24:00 AM,VWAP2_Bounce,TakeProfit1,$59.76,$377.68,$1.74,$0.00,$0.00,$0.00,$0.00,$15.00,$145.00,$85.24,7,
17,MNQ DEC25,Backtest,FluxTrade_AverageBounce,Long,1,23680.50,23711.25,8/29/2025 10:18:00 AM,8/29/2025 10:24:00 AM,VWAP2_Bounce,TakeProfit2,$59.76,$437.44,$1.74,$0.00,$0.00,$0.00,$0.00,$15.00,$145.00,$85.24,7,
18,MNQ DEC25,Backtest,FluxTrade_AverageBounce,Long,1,23680.50,23711.25,8/29/2025 10:18:00 AM,8/29/2025 10:24:00 AM,VWAP2_Bounce,TakeProfit3,$59.76,$497.20,$1.74,$0.00,$0.00,$0.00,$0.00,$15.00,$145.00,$85.24,7,
19,MNQ DEC25,Backtest,FluxTrade_AverageBounce,Long,1,23680.50,23716.50,8/29/2025 10:18:00 AM,8/29/2025 10:24:00 AM,VWAP2_Bounce,TakeProfit4,$70.26,$567.46,$1.74,$0.00,$0.00,$0.00,$0.00,$15.00,$145.00,$74.74,7,
20,MNQ DEC25,Backtest,FluxTrade_AverageBounce,Long,1,23680.50,23719.75,8/29/2025 10:18:00 AM,8/29/2025 10:25:00 AM,VWAP2_Bounce,TakeProfit1,$76.76,$644.22,$1.74,$0.00,$0.00,$0.00,$0.00,$15.00,$145.00,$68.24,8,
21,MNQ DEC25,Backtest,FluxTrade_AverageBounce,Long,1,23680.50,23719.75,8/29/2025 10:18:00 AM,8/29/2025 10:25:00 AM,VWAP2_Bounce,TakeProfit2,$76.76,$720.98,$1.74,$0.00,$0.00,$0.00,$0.00,$15.00,$145.00,$68.24,8,
22,MNQ DEC25,Backtest,FluxTrade_AverageBounce,Long,1,23680.50,23719.75,8/29/2025 10:18:00 AM,8/29/2025 10:25:00 AM,VWAP2_Bounce,TakeProfit3,$76.76,$797.74,$1.74,$0.00,$0.00,$0.00,$0.00,$15.00,$145.00,$68.24,8,
23,MNQ DEC25,Backtest,FluxTrade_AverageBounce,Long,1,23680.50,23719.75,8/29/2025 10:18:00 AM,8/29/2025 10:25:00 AM,VWAP2_Bounce,TakeProfit4,$76.76,$874.50,$1.74,$0.00,$0.00,$0.00,$0.00,$15.00,$145.00,$68.24,8,
24,MNQ DEC25,Backtest,FluxTrade_AverageBounce,Long,1,23680.50,23714.25,8/29/2025 10:18:00 AM,8/29/2025 10:26:00 AM,VWAP2_Bounce,TakeProfit1,$65.76,$940.26,$1.74,$0.00,$0.00,$0.00,$0.00,$15.00,$145.00,$79.24,9,
25,MNQ DEC25,Backtest,FluxTrade_AverageBounce,Long,1,23680.50,23714.25,8/29/2025 10:18:00 AM,8/29/2025 10:26:00 AM,VWAP2_Bounce,TakeProfit2,$65.76,$1006.02,$1.74,$0.00,$0.00,$0.00,$0.00,$15.00,$145.00,$79.24,9,
26,MNQ DEC25,Backtest,FluxTrade_AverageBounce,Long,1,23680.50,23714.25,8/29/2025 10:18:00 AM,8/29/2025 10:26:00 AM,VWAP2_Bounce,TakeProfit3,$65.76,$1071.78,$1.74,$0.00,$0.00,$0.00,$0.00,$15.00,$145.00,$79.24,9,
27,MNQ DEC25,Backtest,FluxTrade_AverageBounce,Long,1,23680.50,23716.25,8/29/2025 10:18:00 AM,8/29/2025 10:26:00 AM,VWAP2_Bounce,TakeProfit4,$69.76,$1141.54,$1.74,$0.00,$0.00,$0.00,$0.00,$15.00,$145.00,$75.24,9,
28,MNQ DEC25,Backtest,FluxTrade_AverageBounce,Long,2,23680.50,23673.00,8/29/2025 10:18:00 AM,8/29/2025 10:51:00 AM,VWAP2_Bounce,StopLoss,($33.48),$1108.06,$3.48,$0.00,$0.00,$0.00,$0.00,$30.00,$290.00,$323.48,34,
29,MNQ DEC25,Backtest,FluxTrade_AverageBounce,Long,28,23779.25,23910.25,9/5/2025 11:14:00 AM,9/5/2025 5:00:00 PM,VWAP2_Bounce,Exit on session close,$7287.28,$8395.34,$48.72,$0.00,$0.00,$0.00,$0.00,$252.00,$8638.00,$1350.72,347,
30,MNQ DEC25,Backtest,FluxTrade_AverageBounce,Long,28,25068.50,25061.00,10/2/2025 10:09:00 AM,10/2/2025 10:09:00 AM,VWAP1_Bounce,StopLoss,($468.72),$7926.62,$48.72,$0.00,$0.00,$0.00,$0.00,$420.00,$0.00,$468.72,1,
31,MNQ DEC25,Backtest,FluxTrade_AverageBounce,Long,28,24704.50,24697.00,10/10/2025 11:35:00 AM,10/10/2025 11:35:00 AM,VWAP3_Bounce,StopLoss,($468.72),$7457.90,$48.72,$0.00,$0.00,$0.00,$0.00,$420.00,$0.00,$468.72,1,
32,MNQ DEC25,Backtest,FluxTrade_AverageBounce,Long,28,24452.75,24445.25,10/14/2025 9:46:00 AM,10/14/2025 9:46:00 AM,VWAP2_Bounce,StopLoss,($468.72),$6989.18,$48.72,$0.00,$0.00,$0.00,$0.00,$420.00,$0.00,$468.72,1,
33,MNQ DEC25,Backtest,FluxTrade_AverageBounce,Long,1,25633.25,25643.50,11/6/2025 9:38:00 AM,11/6/2025 9:39:00 AM,VWAP2_Bounce,TakeProfit1,$18.76,$7007.94,$1.74,$0.00,$0.00,$0.00,$0.00,$15.00,$67.50,$48.74,2,
34,MNQ DEC25,Backtest,FluxTrade_AverageBounce,Long,1,25633.25,25652.50,11/6/2025 9:38:00 AM,11/6/2025 9:39:00 AM,VWAP2_Bounce,TakeProfit2,$36.76,$7044.70,$1.74,$0.00,$0.00,$0.00,$0.00,$15.00,$67.50,$30.74,2,
35,MNQ DEC25,Backtest,FluxTrade_AverageBounce,Long,1,25633.25,25653.75,11/6/2025 9:38:00 AM,11/6/2025 9:39:00 AM,VWAP2_Bounce,TakeProfit3,$39.26,$7083.96,$1.74,$0.00,$0.00,$0.00,$0.00,$15.00,$67.50,$28.24,2,
36,MNQ DEC25,Backtest,FluxTrade_AverageBounce,Long,1,25633.25,25659.00,11/6/2025 9:38:00 AM,11/6/2025 9:39:00 AM,VWAP2_Bounce,TakeProfit4,$49.76,$7133.72,$1.74,$0.00,$0.00,$0.00,$0.00,$15.00,$67.50,$17.74,2,
37,MNQ DEC25,Backtest,FluxTrade_AverageBounce,Long,1,25633.25,25643.75,11/6/2025 9:38:00 AM,11/6/2025 9:40:00 AM,VWAP2_Bounce,TakeProfit1,$19.26,$7152.98,$1.74,$0.00,$0.00,$0.00,$0.00,$15.00,$67.50,$48.24,3,
38,MNQ DEC25,Backtest,FluxTrade_AverageBounce,Long,1,25633.25,25653.00,11/6/2025 9:38:00 AM,11/6/2025 9:40:00 AM,VWAP2_Bounce,TakeProfit2,$37.76,$7190.74,$1.74,$0.00,$0.00,$0.00,$0.00,$15.00,$67.50,$29.74,3,
39,MNQ DEC25,Backtest,FluxTrade_AverageBounce,Long,1,25633.25,25654.50,11/6/2025 9:38:00 AM,11/6/2025 9:40:00 AM,VWAP2_Bounce,TakeProfit3,$40.76,$7231.50,$1.74,$0.00,$0.00,$0.00,$0.00,$15.00,$67.50,$26.74,3,
40,MNQ DEC25,Backtest,FluxTrade_AverageBounce,Long,1,25633.25,25659.75,11/6/2025 9:38:00 AM,11/6/2025 9:40:00 AM,VWAP2_Bounce,TakeProfit4,$51.26,$7282.76,$1.74,$0.00,$0.00,$0.00,$0.00,$15.00,$67.50,$16.24,3,
41,MNQ DEC25,Backtest,FluxTrade_AverageBounce,Long,1,25633.25,25644.00,11/6/2025 9:38:00 AM,11/6/2025 9:41:00 AM,VWAP2_Bounce,TakeProfit1,$19.76,$7302.52,$1.74,$0.00,$0.00,$0.00,$0.00,$15.00,$67.50,$47.74,4,
42,MNQ DEC25,Backtest,FluxTrade_AverageBounce,Long,19,25633.25,25625.75,11/6/2025 9:38:00 AM,11/6/2025 9:41:00 AM,VWAP2_Bounce,StopLoss,($318.06),$6984.46,$33.06,$0.00,$0.00,$0.00,$0.00,$285.00,$1282.50,$1600.56,4,
